image_name,slant_distance,yaw,pitch,roll
flsim_DTTA_653_399,2.556025,118.36175,87.183084,1.941563
flsim_DTTA_630_400,2.469308,112.929763,84.932232,-14.238955
flsim_DTTA_647_401,2.451102,115.979643,85.470537,1.387878
flsim_DTTA_652_402,2.441261,116.246992,86.446407,-0.041699
flsim_DTTA_650_403,2.310725,114.788358,89.881121,-3.486253
flsim_DTTA_640_404,2.229126,114.306808,84.326393,-7.219118
flsim_DTTA_634_405,2.035801,118.124033,83.413646,2.67082
flsim_DTTA_631_406,1.936849,107.4172,82.386577,0.995334
flsim_DTTA_639_407,1.853428,119.093508,83.932631,6.984936
flsim_DTTA_645_408,1.711275,105.068651,85.785982,-4.779789
flsim_DTTA_656_409,1.52147,112.262521,87.50888,4.097712
flsim_DTTA_655_410,1.409524,111.820205,87.116762,2.802948
flsim_DTTA_657_411,1.392239,114.059998,86.499812,7.066659
flsim_DTTA_654_412,1.38218,111.45694,86.070222,3.08782
flsim_DTTA_642_413,1.125682,104.353319,84.833118,5.255553
flsim_DTTA_636_414,0.658494,110.518586,83.998309,-6.432639
flsim_DTTA_643_415,0.632344,113.496168,84.977797,7.546947
flsim_DTTA_638_416,0.597575,113.960697,83.98042,-1.575753
flsim_DTTA_637_417,0.43868,116.760271,84.066893,9.592565
flsim_DTTA_632_418,0.32972,110.226196,83.343627,2.793373
flsim_DTTA_635_419,0.252356,107.978542,83.857847,3.94558
flsim_DTTA_633_420,0.245251,103.33439,84.695539,17.246938
flsim_DTTA_648_421,0.165983,113.174729,87.934268,2.351609
flsim_DTTA_649_422,0.160717,118.117156,86.130818,7.194167
flsim_EBBR_111_423,3.121982,62.574106,86.179613,-0.143884
flsim_EBBR_116_424,3.056536,72.302073,88.875853,5.382089
flsim_EBBR_5478_425,3.650654,72.302073,88.875853,5.382089
flsim_EBBR_100_426,3.021076,73.419645,84.789184,-1.138601
flsim_EBBR_96_427,2.97322,60.79264,83.782921,-0.592893
flsim_EBBR_5452_428,3.561021,60.79264,83.782921,-0.592893
flsim_EBBR_94_429,2.822141,72.836313,83.452753,1.274458
flsim_EBBR_117_430,2.669288,79.301079,87.958198,5.405422
flsim_EBBR_99_431,2.570321,70.238979,84.298824,0.804914
flsim_EBBR_112_432,2.548426,68.289534,90.381929,0.431209
flsim_EBBR_114_433,2.482261,63.004052,87.193021,0.80379
flsim_EBBR_110_434,2.436394,69.29933,87.431654,-0.65094
flsim_EBBR_104_435,2.399162,63.564583,85.816815,-5.170645
flsim_EBBR_92_436,2.392496,57.931455,83.262242,-1.221444
flsim_EBBR_93_437,2.168424,58.453032,83.984051,8.728464
flsim_EBBR_109_438,1.955531,69.465566,87.244334,-4.570975
flsim_EBBR_106_439,1.948245,66.56031,85.515985,0.987751
flsim_EBBR_98_440,1.942341,66.554784,84.244293,-0.958186
flsim_EBBR_113_441,1.896173,65.727641,86.290646,1.07886
flsim_EBBR_90_442,1.829151,60.619133,81.731736,-11.348235
flsim_EBBR_105_443,1.535954,60.610414,88.427808,-1.947711
flsim_EBBR_105_444,1.466833,60.604595,86.948083,-2.644013
flsim_EBBR_118_445,1.161639,64.824691,88.773493,10.016252
flsim_EBBR_115_446,1.110497,62.575863,87.154374,5.334425
flsim_EBBR_91_447,1.070853,68.336282,82.932648,-7.836549
flsim_EBBR_102_448,0.910489,59.607483,84.860631,0.996542
flsim_EBBR_107_449,0.678594,63.141334,85.816521,1.637417
flsim_EBBR_108_450,0.501262,72.046487,86.999408,-2.615862
flsim_EBBR_95_451,0.445589,69.101156,83.462915,-9.917785
flsim_EBBR_97_452,0.318158,68.573694,83.632525,0.669721
flsim_EBBR_103_453,0.289106,63.313712,84.945777,1.424884
flsim_EBBR_101_454,0.218984,63.394601,86.511648,-7.262292
flsim_EBBR_1079_455,3.202009,-116.891234,88.759398,-11.186207
flsim_EBBR_1094_456,3.029893,-109.714988,89.13136,-2.108145
flsim_EBBR_1070_457,2.82174,-119.314464,82.913528,0.531645
flsim_EBBR_1072_458,2.791028,-124.893794,88.846091,-7.226345
flsim_EBBR_1082_459,2.705324,-112.950361,84.360662,6.719498
flsim_EBBR_1080_460,2.702765,-118.116087,84.440097,7.426521
flsim_EBBR_1073_461,2.578857,-113.259255,83.08211,-6.494361
flsim_EBBR_1092_462,2.561149,-118.336434,88.2,-3.486334
flsim_EBBR_1078_463,2.475822,-106.573499,84.171155,-0.327261
flsim_EBBR_1069_464,2.431659,-115.760546,82.882,-9.378235
flsim_EBBR_1081_465,2.414659,-109.731826,84.263475,-3.634545
flsim_EBBR_1077_466,2.161359,-122.98898,84.113367,-5.144604
flsim_EBBR_1095_467,2.097823,-116.800777,88.649374,0.48114
flsim_EBBR_1075_468,1.92625,-124.066642,84.005559,-7.881229
flsim_EBBR_1084_469,1.871456,-120.473091,84.797462,4.393119
flsim_EBBR_1087_470,1.750123,-115.57387,85.22522,-3.900449
flsim_EBBR_1093_471,1.647281,-122.783426,86.14833,5.766847
flsim_EBBR_1083_472,1.61133,-106.626147,84.264449,-3.319626
flsim_EBBR_1097_473,1.380332,-121.950587,85.929997,3.701262
flsim_EBBR_1090_474,1.372844,-115.316019,86.071647,-3.7027
flsim_EBBR_1096_475,1.201221,-111.661396,85.62126,3.215266
flsim_EBBR_1088_476,1.175861,-110.155577,86.260384,-3.850597
flsim_EBBR_1091_477,0.889464,-111.406719,86.790232,-3.395516
flsim_EBBR_1086_478,0.782524,-116.212392,84.916951,3.300308
flsim_EBBR_1071_479,0.682465,-124.964216,83.519927,2.087384
flsim_EBBR_1068_480,0.627678,-109.997522,81.993945,-12.780498
flsim_EBBR_1085_481,0.623242,-117.643469,84.923956,-10.37469
flsim_EBBR_1074_482,0.538952,-113.150015,83.799931,0.919711
flsim_EBBR_1089_483,0.404438,-111.179852,85.086442,1.343221
flsim_EBBR_1076_484,0.19876,-117.912647,85.225336,-1.752366
flsim_EBBR_2977_485,3.173118,17.587273,88.762405,8.077573
flsim_EBBR_2974_486,3.112243,11.517161,87.616533,8.110069
flsim_EBBR_2978_487,3.003044,22.038824,89.733146,11.966712
flsim_EBBR_2975_488,2.96799,19.096887,85.948529,3.251259
flsim_EBBR_2949_489,2.933804,13.033301,85.125515,-10.363097
flsim_EBBR_2965_490,2.933736,10.274024,90.452662,2.557537
flsim_EBBR_2959_491,2.779235,18.456156,84.790978,2.252566
flsim_EBBR_2976_492,2.759639,11.781529,87.445509,6.784434
flsim_EBBR_2966_493,2.517231,15.73088,85.450835,-1.103061
flsim_EBBR_2958_494,2.513216,10.190064,88.496535,3.030461
flsim_EBBR_2956_495,2.257447,17.590577,84.518061,4.152119
flsim_EBBR_2970_496,2.246761,22.415656,88.471838,-4.326538
flsim_EBBR_2972_497,2.09719,15.944145,89.692068,1.331305
flsim_EBBR_2973_498,2.090514,16.677239,86.948419,4.048205
flsim_EBBR_2950_499,2.084774,8.251297,83.363498,-2.082149
flsim_EBBR_2969_500,1.702014,12.991026,85.583436,-4.866208
flsim_EBBR_2964_501,1.603595,10.270218,86.120858,-1.794227
flsim_EBBR_2971_502,1.549472,16.577862,88.628857,0.645202
flsim_EBBR_2961_503,1.452913,16.160964,84.972945,-2.631461
flsim_EBBR_2952_504,1.408414,7.013179,87.448801,0.152277
flsim_EBBR_2953_505,1.149821,22.750356,83.65925,3.222053
flsim_EBBR_2954_506,0.925346,11.275536,83.739798,0.310244
flsim_EBBR_2968_507,0.91988,12.658755,86.653896,-5.541444
flsim_EBBR_2963_508,0.840448,18.603547,85.022362,5.380977
flsim_EBBR_2962_509,0.785041,21.697225,85.051604,-7.76769
flsim_EBBR_2967_510,0.774752,18.528511,85.740075,-0.336163
flsim_EBBR_2960_511,0.698786,18.281917,88.855644,-7.97515
flsim_EBBR_2955_512,0.487348,13.435305,84.609798,1.416045
flsim_EBBR_2957_513,0.365172,16.825313,87.364122,8.727782
flsim_EBBR_2951_514,0.275954,10.34939,83.397544,-2.407688
flsim_EBBR_7369_515,3.030482,-161.862294,85.444727,-0.606118
flsim_EBBR_7357_516,2.999771,-163.275578,87.788855,-7.973537
flsim_EBBR_7368_517,2.724183,-165.758212,89.365356,8.672049
flsim_EBBR_7363_518,2.615134,-165.439071,86.147415,-5.612344
flsim_EBBR_7356_519,2.607517,-171.034056,86.90252,5.999344
flsim_EBBR_7370_520,2.59326,-164.630763,86.238968,5.169982
flsim_EBBR_7371_521,2.501326,-157.158729,86.864503,5.909453
flsim_EBBR_7352_522,2.496376,-172.723905,85.100181,-2.494078
flsim_EBBR_7348_523,2.487356,-165.595623,83.750434,-2.260875
flsim_EBBR_7361_524,2.460395,-163.164123,85.228246,2.139115
flsim_EBBR_7365_525,2.414722,-162.048061,85.932964,-2.09804
flsim_EBBR_7344_526,2.185188,-171.642067,81.168901,6.1042
flsim_EBBR_7351_527,2.096406,-168.671519,84.494524,2.79099
flsim_EBBR_7372_528,1.958074,-157.764825,86.227029,7.052486
flsim_EBBR_7359_529,1.935519,-167.558946,85.065981,3.007758
flsim_EBBR_7343_530,1.818236,-175.089378,85.124359,-10.546636
flsim_EBBR_7362_531,1.517219,-165.906164,86.282081,-6.359461
flsim_EBBR_7345_532,1.456998,-166.158462,82.412816,5.063342
flsim_EBBR_7366_533,1.390499,-164.953145,86.68535,-1.173235
flsim_EBBR_7354_534,1.353561,-161.480266,87.191423,-8.174927
flsim_EBBR_7349_535,1.166308,-170.858037,84.488147,-10.451616
flsim_EBBR_7347_536,1.139748,-162.955551,83.137285,1.160843
flsim_EBBR_7355_537,1.112694,-158.859787,84.714635,-4.013531
flsim_EBBR_7353_538,1.013458,-162.391682,84.560439,-7.984947
flsim_EBBR_7350_539,0.973957,-166.893402,84.42159,-3.457246
flsim_EBBR_7360_540,0.880017,-159.942198,85.190369,-2.975186
flsim_EBBR_7367_541,0.690044,-149.862066,86.976936,6.944972
flsim_EBBR_7364_542,0.493823,-166.642527,87.660696,-1.683127
flsim_EBBR_7346_543,0.331038,-173.488985,85.37201,4.781539
flsim_EBBR_7358_544,0.171089,-169.27615,89.066828,4.359292
flsim_EBBR_5461_545,3.246111,68.009378,86.829113,-6.359897
flsim_EBBR_5456_546,3.133944,73.274151,84.360019,2.497831
flsim_EBBR_5451_547,2.974273,69.654046,83.278267,1.494226
flsim_EBBR_5477_548,2.9624,71.552884,85.904892,3.943954
flsim_EBBR_5453_549,2.744942,63.011621,84.176581,-3.11667
flsim_EBBR_5471_550,2.666117,74.285308,88.624243,-2.692146
flsim_EBBR_5469_551,2.634304,70.845226,86.96081,-3.087159
flsim_EBBR_5458_552,2.551899,70.118933,87.296396,-6.976192
flsim_EBBR_5455_553,2.489673,69.036092,84.30094,-2.625806
flsim_EBBR_5473_554,2.466426,73.062024,86.936542,-0.406683
flsim_EBBR_5475_555,2.294941,68.825789,86.875826,3.030389
flsim_EBBR_5450_556,2.200958,59.677449,87.27294,11.269112
flsim_EBBR_5447_557,1.995864,79.187663,83.633032,-9.422063
flsim_EBBR_5457_558,1.967621,78.106105,84.571395,-4.189756
flsim_EBBR_5454_559,1.872337,64.114036,84.175885,-4.879055
flsim_EBBR_5472_560,1.827507,68.718228,87.724088,-1.565059
flsim_EBBR_5476_561,1.665062,76.818533,86.998922,5.533661
flsim_EBBR_5460_562,1.557279,66.145412,86.533057,7.618851
flsim_EBBR_5467_563,1.418804,71.133942,86.500783,-4.715842
flsim_EBBR_5449_564,1.363017,74.404746,82.353307,-3.15518
flsim_EBBR_5462_565,1.347441,67.966759,86.654338,7.619385
flsim_EBBR_5470_566,1.263823,81.913528,86.324845,-2.252988
flsim_EBBR_5448_567,1.153981,64.708081,81.428601,-3.634294
flsim_EBBR_5474_568,0.929624,76.140796,86.316372,0.585062
flsim_EBBR_5459_569,0.875058,67.363218,84.976139,6.565499
flsim_EBBR_5464_570,0.692328,79.967836,85.571023,-1.543932
flsim_EBBR_5468_571,0.670263,76.532702,85.655068,6.062902
flsim_EBBR_5466_572,0.388242,74.05736,86.938762,3.002794
flsim_EBBR_5465_573,0.382359,73.963097,90.633736,-0.840683
flsim_EBBR_5463_574,0.377096,69.785469,85.561779,9.153621
flsim_EBBR_7043_575,2.951633,-109.281831,86.87847,-8.634188
flsim_EBBR_7053_576,2.944401,-111.895648,86.04742,-2.301689
flsim_EBBR_7044_577,2.850935,-122.01547,90.621189,1.357665
flsim_EBBR_7038_578,2.754264,-107.305098,84.076647,-0.607621
flsim_EBBR_7033_579,2.68676,-114.771559,83.968597,0.284665
flsim_EBBR_7039_580,2.637092,-107.304168,84.151101,-5.363842
flsim_EBBR_7030_581,2.61805,-111.158358,82.740891,-2.477138
flsim_EBBR_7040_582,2.468822,-104.665201,84.60567,4.131345
flsim_EBBR_7037_583,2.444538,-109.996632,84.22891,-0.549778
flsim_EBBR_7036_584,2.433866,-111.081436,84.263573,-2.214413
flsim_EBBR_7054_585,2.395717,-116.788714,86.553537,1.379897
flsim_EBBR_7052_586,2.359136,-102.307998,88.208897,-2.173555
flsim_EBBR_7046_587,2.212251,-107.270655,85.759502,-1.070423
flsim_EBBR_7045_588,2.085594,-101.16775,85.658868,0.862459
flsim_EBBR_7055_589,1.897774,-103.363109,86.80755,1.204838
flsim_EBBR_7048_590,1.876144,-112.417299,89.909914,-7.345726
flsim_EBBR_7051_591,1.628217,-103.973064,86.628051,-2.996197
flsim_EBBR_7035_592,1.435527,-112.566075,84.357953,1.126827
flsim_EBBR_7029_593,1.405535,-114.059381,85.677795,-8.790302
flsim_EBBR_7057_594,1.368612,-112.174912,88.840692,5.443477
flsim_EBBR_7041_595,1.266212,-110.410761,85.125693,5.042959
flsim_EBBR_7056_596,1.230208,-111.394002,86.879832,1.263466
flsim_EBBR_7058_597,1.05091,-109.102369,86.176605,5.543377
flsim_EBBR_7049_598,0.591501,-100.170408,88.081593,-5.617917
flsim_EBBR_7042_599,0.550872,-104.780483,85.065169,3.323512
flsim_EBBR_7050_600,0.469796,-110.049804,87.190303,4.036449
flsim_EBBR_7031_601,0.42815,-110.15342,83.607573,-5.011299
flsim_EBBR_7032_602,0.1703,-126.021219,85.268282,-0.914331
flsim_EBBR_7034_603,0.16172,-101.830719,83.992412,-0.053786
flsim_EBBR_7047_604,0.158787,-115.033793,88.028484,-2.098348
flsim_EDDH_2259_605,3.100509,-119.818494,87.24019,-4.028924
flsim_EDDH_2248_606,3.024923,-139.092182,89.457671,1.025405
flsim_EDDH_2273_607,2.931305,-130.52451,85.179254,1.320567
flsim_EDDH_2252_608,2.801344,-131.9619,84.265916,2.415569
flsim_EDDH_2270_609,2.725513,-133.822619,86.192721,-0.98095
flsim_EDDH_2249_610,2.623664,-123.183698,83.563109,2.464751
flsim_EDDH_2246_611,2.605751,-133.249545,80.640807,1.212576
flsim_EDDH_2261_612,2.512793,-129.869695,84.557918,5.461075
flsim_EDDH_2250_613,2.498811,-130.565372,83.857846,-5.726973
flsim_EDDH_2271_614,2.434783,-125.002492,86.515044,-0.295625
flsim_EDDH_2265_615,1.955348,-132.657424,87.150981,-3.61558
flsim_EDDH_2247_616,1.909114,-125.590506,83.385298,-4.244046
flsim_EDDH_2255_617,1.844439,-134.509417,84.491099,8.730103
flsim_EDDH_2256_618,1.800781,-131.078749,85.981845,-5.866523
flsim_EDDH_2254_619,1.787256,-137.244883,86.107025,3.278233
flsim_EDDH_2262_620,1.77339,-126.087753,84.694635,-3.070972
flsim_EDDH_2251_621,1.661393,-132.735934,84.316224,-7.35332
flsim_EDDH_2272_622,1.591082,-123.153115,86.441195,0.448711
flsim_EDDH_2267_623,1.394443,-121.537364,87.468164,-2.505467
flsim_EDDH_2274_624,1.382741,-123.316751,86.226769,4.318403
flsim_EDDH_2245_625,1.119163,-122.871862,85.306306,-9.640595
flsim_EDDH_2258_626,1.032837,-136.760093,86.633225,4.260167
flsim_EDDH_2269_627,0.882715,-135.039061,88.56391,2.704663
flsim_EDDH_2268_628,0.710967,-118.911143,87.236862,-2.171368
flsim_EDDH_2257_629,0.698435,-128.643476,87.766044,-5.907744
flsim_EDDH_2260_630,0.654391,-135.824582,88.409908,1.055826
flsim_EDDH_2266_631,0.645267,-130.003153,88.64891,2.686203
flsim_EDDH_2264_632,0.360211,-126.422621,87.413224,6.690985
flsim_EDDH_2263_633,0.322612,-130.542463,89.632154,0.103087
flsim_EDDH_2253_634,0.208538,-134.203961,89.549456,-4.444326
flsim_EDDH_83_635,3.02982,50.284296,86.981156,-6.042216
flsim_EDDH_86_636,2.908067,45.084173,88.138266,0.662856
flsim_EDDH_84_637,2.811132,48.305841,87.431801,-3.066211
flsim_EDDH_76_638,2.696022,43.996902,87.335683,1.17637
flsim_EDDH_87_639,2.6958,51.87268,88.280158,-2.928074
flsim_EDDH_61_640,2.639192,44.873114,84.518528,-16.549315
flsim_EDDH_74_641,2.563761,53.323975,84.841656,1.066129
flsim_EDDH_78_642,2.48132,49.743098,85.185185,-2.628073
flsim_EDDH_79_643,2.480769,56.213178,85.169725,1.870209
flsim_EDDH_62_644,2.470587,44.710384,83.365199,-5.161547
flsim_EDDH_65_645,2.381599,56.927428,83.934746,0.044729
flsim_EDDH_64_646,2.308587,43.115516,87.502452,3.740603
flsim_EDDH_69_647,1.740671,57.798163,84.414057,-7.106889
flsim_EDDH_68_648,1.590528,55.127176,84.333181,-0.229158
flsim_EDDH_66_649,1.579744,45.165396,83.968737,-3.789137
flsim_EDDH_72_650,1.569337,46.655991,87.629253,-12.700766
flsim_EDDH_88_651,1.509772,49.898081,88.416898,-2.317875
flsim_EDDH_73_652,1.46204,51.458731,85.022756,0.847325
flsim_EDDH_75_653,1.448983,58.293219,86.834639,-11.299263
flsim_EDDH_77_654,1.401282,53.007186,85.131183,-5.355938
flsim_EDDH_67_655,1.229283,50.695157,84.576075,-4.681228
flsim_EDDH_63_656,1.212612,53.453019,83.882478,-1.681011
flsim_EDDH_80_657,1.163694,50.185193,87.147949,-9.960673
flsim_EDDH_70_658,0.957433,43.382931,84.913225,-2.970133
flsim_EDDH_89_659,0.875783,55.656931,86.804112,-1.85537
flsim_EDDH_89_660,0.77411,54.470587,86.322999,-1.224612
flsim_EDDH_85_661,0.557644,53.27356,86.73712,1.1023
flsim_EDDH_71_662,0.557399,53.982293,84.664521,-2.555084
flsim_EDDH_82_663,0.306514,56.479778,85.288968,-3.907385
flsim_EDDH_81_664,0.252983,50.713892,86.946988,-7.476262
flsim_EDDH_6665_665,3.187574,-21.856749,84.759067,-5.931967
flsim_EDDH_6689_666,3.171954,-25.78683,86.97864,6.434197
flsim_EDDH_6675_667,3.143188,-28.873222,87.872543,-6.891352
flsim_EDDH_6670_668,3.010816,-27.907033,84.97439,-5.582137
flsim_EDDH_6690_669,2.983144,-27.684767,85.900054,14.568525
flsim_EDDH_6686_670,2.950264,-30.485263,87.730672,8.953629
flsim_EDDH_6671_671,2.763325,-24.760206,85.14741,-0.161608
flsim_EDDH_6664_672,2.53939,-39.770478,85.685872,2.608829
flsim_EDDH_6673_673,2.534691,-29.078739,85.306717,2.684937
flsim_EDDH_6684_674,2.45099,-31.49139,86.430659,-2.68142
flsim_EDDH_6667_675,2.253703,-33.078263,85.233055,-0.887334
flsim_EDDH_6683_676,2.136817,-19.091394,87.45997,-3.504725
flsim_EDDH_6672_677,2.096331,-26.2103,85.137088,2.1607
flsim_EDDH_6663_678,1.950899,-36.669011,83.186402,4.606167
flsim_EDDH_6669_679,1.865941,-32.33605,84.969364,-0.144782
flsim_EDDH_6687_680,1.704333,-29.158571,86.340076,-2.528336
flsim_EDDH_6662_681,1.674499,-34.725044,81.690079,0.006949
flsim_EDDH_6674_682,1.521914,-37.626655,89.206251,-4.294593
flsim_EDDH_6682_683,1.457314,-17.49998,88.361368,-3.787459
flsim_EDDH_6681_684,1.433278,-27.583013,86.801707,-3.745887
flsim_EDDH_6680_685,1.257356,-30.89104,89.097289,-5.368428
flsim_EDDH_6661_686,1.215194,-27.328716,87.337512,-8.958072
flsim_EDDH_6678_687,0.613156,-26.315516,85.820096,-0.902369
flsim_EDDH_6688_688,0.539026,-28.501067,86.698996,2.986131
flsim_EDDH_6666_689,0.416006,-31.515167,84.936797,-1.052336
flsim_EDDH_6685_690,0.309075,-36.867174,87.343405,10.509042
flsim_EDDH_6677_691,0.29548,-22.933589,85.590124,0.98663
flsim_EDDH_6668_692,0.2815,-24.693589,84.953593,7.629221
flsim_EDDH_6676_693,0.275344,-24.380012,88.123495,-6.887949
flsim_EDDH_6679_694,0.222211,-18.771279,88.471052,-0.526206
flsim_EDDH_28_695,3.176867,154.260534,86.842726,4.545865
flsim_EDDH_20_696,3.170056,160.809652,87.289799,-6.930557
flsim_EDDH_25_697,3.00079,155.65129,86.442133,-2.019523
flsim_EDDH_10_698,2.953479,144.12434,85.572893,6.556095
flsim_EDDH_23_699,2.920869,156.256891,87.760967,-3.17248
flsim_EDDH_8_700,2.918868,153.346314,84.649544,-1.151873
flsim_EDDH_5_701,2.897898,147.37241,83.803447,6.739096
flsim_EDDH_1_702,2.827195,150.944085,85.636732,-8.699745
flsim_EDDH_11_703,2.811585,156.165942,85.308526,-5.034345
flsim_EDDH_22_704,2.648517,155.791098,86.848417,-4.036752
flsim_EDDH_17_705,2.355113,152.6986,85.590831,-1.632898
flsim_EDDH_2_706,2.336351,157.48579,81.330808,-7.756619
flsim_EDDH_12_707,2.079618,150.910355,85.306785,12.961628
flsim_EDDH_27_708,1.641781,157.384172,86.340628,-0.98879
flsim_EDDH_15_709,1.598578,156.398342,85.416533,9.998462
flsim_EDDH_13_710,1.594813,150.078059,85.353358,-4.002447
flsim_EDDH_4_711,1.537697,141.974897,87.086433,-2.345352
flsim_EDDH_14_712,1.394881,150.065284,85.345231,1.157169
flsim_EDDH_3_713,1.372255,151.1871,82.186749,-1.041357
flsim_EDDH_21_714,1.367956,156.952285,85.814316,-3.593154
flsim_EDDH_16_715,1.049707,146.518501,87.31412,2.2478
flsim_EDDH_6_716,0.94177,160.164421,84.332478,1.854427
flsim_EDDH_19_717,0.925577,156.426341,85.62182,3.379738
flsim_EDDH_18_718,0.710232,152.115127,85.639876,-1.838836
flsim_EDDH_24_719,0.686902,154.979551,87.091194,-1.962075
flsim_EDDH_7_720,0.598525,149.670984,84.662534,-1.010021
flsim_EDDH_30_721,0.493727,150.126955,87.591802,7.516096
flsim_EDDH_26_722,0.483217,148.33928,86.180918,0.618494
flsim_EDDH_29_723,0.336086,165.036064,88.343585,6.883849
flsim_EDDH_9_724,0.159305,157.452925,86.083937,6.551477
flsim_EDDK_3963_725,3.242212,-115.032801,86.041257,4.361098
flsim_EDDK_3959_726,2.927713,-119.661649,87.216927,1.803531
flsim_EDDK_3944_727,2.809099,-112.582314,84.227103,3.995306
flsim_EDDK_3952_728,2.707508,-113.819861,85.5209,-1.248869
flsim_EDDK_3950_729,2.695353,-118.810811,85.640671,5.943055
flsim_EDDK_3941_730,2.661342,-117.454726,84.064346,7.566341
flsim_EDDK_3955_731,2.649473,-115.963505,85.816043,4.762948
flsim_EDDK_3948_732,2.532829,-122.539538,85.713826,0.071886
flsim_EDDK_3962_733,2.504547,-121.194512,86.481795,2.80334
flsim_EDDK_3937_734,2.461032,-114.145427,82.484267,-5.066147
flsim_EDDK_3957_735,2.135232,-110.203257,86.496288,-3.076748
flsim_EDDK_3939_736,1.996308,-122.774114,88.341538,3.492358
flsim_EDDK_3956_737,1.950792,-120.054535,86.078213,-2.933664
flsim_EDDK_3947_738,1.848401,-115.722498,87.415237,-3.253101
flsim_EDDK_3965_739,1.799755,-112.65781,86.02171,9.159953
flsim_EDDK_3938_740,1.735426,-117.246639,82.573888,-1.366191
flsim_EDDK_3954_741,1.709256,-114.012662,85.704004,1.193093
flsim_EDDK_3940_742,1.707194,-105.991798,83.806839,-2.404586
flsim_EDDK_3936_743,1.701542,-115.016999,84.820553,-5.391794
flsim_EDDK_3942_744,1.434688,-118.508156,84.438655,5.259763
flsim_EDDK_3945_745,1.055409,-107.94836,84.725488,0.930182
flsim_EDDK_3964_746,0.996921,-117.954677,88.284702,5.679483
flsim_EDDK_3949_747,0.899963,-110.129551,85.463587,-2.466098
flsim_EDDK_3953_748,0.44014,-113.001087,85.724435,5.156579
flsim_EDDK_3958_749,0.416327,-121.193362,86.492568,-2.013312
flsim_EDDK_3951_750,0.272147,-110.128062,85.483948,5.741522
flsim_EDDK_3961_751,0.205282,-115.406559,87.448621,5.75807
flsim_EDDK_3943_752,0.199993,-118.34938,84.30997,-4.748588
flsim_EDDK_3960_753,0.192275,-121.311366,90.35082,8.484312
flsim_EDDK_3946_754,0.189171,-110.70738,85.272972,5.28329
flsim_EDDK_8168_755,3.22335,59.000852,87.62637,-2.909694
flsim_EDDK_8161_756,3.214103,67.095952,84.603736,2.298404
flsim_EDDK_8169_757,2.86498,63.336794,86.104462,-1.877449
flsim_EDDK_8163_758,2.755909,64.11789,84.81194,3.117659
flsim_EDDK_8176_759,2.73598,76.599543,88.847832,0.405348
flsim_EDDK_8160_760,2.675055,72.077222,84.044297,-3.236813
flsim_EDDK_8153_761,2.662824,58.680874,87.548581,-12.05431
flsim_EDDK_8164_762,2.586962,64.139391,86.759167,-11.422481
flsim_EDDK_8179_763,2.560282,68.812328,92.034175,0.665454
flsim_EDDK_8171_764,2.460378,72.09096,86.595629,-1.034349
flsim_EDDK_8181_765,2.430813,65.351603,88.301327,3.753002
flsim_EDDK_8178_766,2.317974,62.453163,89.951201,8.295682
flsim_EDDK_8172_767,2.305471,70.424841,87.119691,-6.529141
